Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2017-10-05,4:10pm,EUR,Retail PMI,Non-economic,52.3,,50.8
2017-10-05,4:30pm,GBP,Housing Equity Withdrawal q/q,Non-economic,-4.1B,-9.9B,-5.2B
2017-10-05,4:48pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.87|2.5,,1.69|1.5
2017-10-05,5:03pm,EUR,French 10-y Bond Auction,Non-economic,0.88|1.9,,0.67|2.0
2017-10-05,7:30pm,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2017-10-05,7:30pm,USD,Challenger Job Cuts y/y,Non-economic,-27.0%,,5.1%
2017-10-05,8:30pm,CAD,Trade Balance,High,-3.4B,-2.6B,-3.0B
2017-10-05,8:30pm,USD,Unemployment Claims,High,260K,266K,272K
2017-10-05,8:30pm,USD,Trade Balance,Medium,-42.4B,-42.7B,-43.6B
2017-10-05,9:05pm,USD,FOMC Member Powell Speaks,High,,,
2017-10-05,9:30pm,USD,FOMC Member Harker Speaks,Medium,,,
2017-10-05,10:00pm,USD,Factory Orders m/m,Medium,1.2%,1.0%,-3.3%
2017-10-05,10:00pm,USD,Fed Gov Nomination Hearings,Non-economic,,,
2017-10-05,10:30pm,USD,Natural Gas Storage,Non-economic,42B,56B,58B
2017-10-06,12:00am,GBP,MPC Member McCafferty Speaks,Medium,,,
2017-10-06,1:30am,GBP,MPC Member Haldane Speaks,Medium,,,
2017-10-06,6:30am,AUD,AIG Construction Index,Non-economic,54.7,,55.3
2017-10-06,8:00am,JPY,Average Cash Earnings y/y,Non-economic,0.9%,0.5%,-0.6%
2017-10-06,All Day,CNY,Bank Holiday,Low,,,
2017-10-06,1:00pm,JPY,Leading Indicators,Non-economic,106.8%,107.2%,105.2%
2017-10-06,2:00pm,EUR,German Factory Orders m/m,Non-economic,3.6%,0.7%,-0.4%
2017-10-06,2:45pm,EUR,French Gov Budget Balance,Non-economic,-93.0B,,-83.8B
2017-10-06,2:45pm,EUR,French Trade Balance,Non-economic,-4.5B,-5.4B,-5.8B
2017-10-06,3:00pm,CHF,Foreign Currency Reserves,Non-economic,724B,,717B
2017-10-06,3:30pm,GBP,Halifax HPI m/m,Medium,0.8%,0.0%,1.5%
2017-10-06,4:00pm,EUR,Italian Retail Sales m/m,Non-economic,-0.3%,0.2%,-0.4%
2017-10-06,8:00pm,GBP,MPC Member Haldane Speaks,Medium,,,
2017-10-06,8:30pm,CAD,Employment Change,High,10.0K,13.9K,22.2K
2017-10-06,8:30pm,CAD,Unemployment Rate,High,6.2%,6.3%,6.2%
2017-10-06,8:30pm,USD,Average Hourly Earnings m/m,High,0.5%,0.3%,0.2%
2017-10-06,8:30pm,USD,Non-Farm Employment Change,High,-33K,82K,169K
2017-10-06,8:30pm,USD,Unemployment Rate,High,4.2%,4.4%,4.4%
2017-10-06,10:00pm,CAD,Ivey PMI,Medium,59.6,56.0,56.3
2017-10-06,10:00pm,USD,Final Wholesale Inventories m/m,Non-economic,0.9%,1.0%,1.0%
2017-10-07,12:15am,USD,FOMC Member Dudley Speaks,Medium,,,
2017-10-07,12:45am,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-10-07,3:00am,USD,Consumer Credit m/m,Non-economic,13.1B,15.8B,17.7B
2017-10-09,All Day,JPY,Bank Holiday,Low,,,
2017-10-09,9:45am,CNY,Caixin Services PMI,Non-economic,50.6,53.1,52.7
2017-10-09,2:00pm,EUR,German Industrial Production m/m,Non-economic,2.6%,0.9%,-0.1%
2017-10-09,4:30pm,EUR,Sentix Investor Confidence,Non-economic,29.7,28.6,28.2
2017-10-09,All Day,EUR,Eurogroup Meetings,Medium,,,
2017-10-09,All Day,CAD,Bank Holiday,Low,,,
2017-10-09,All Day,USD,Bank Holiday,Low,,,
2017-10-10,7:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,1.9%,,1.3%
2017-10-10,7:50am,JPY,Current Account,Non-economic,2.27T,1.98T,2.03T
2017-10-10,8:30am,AUD,NAB Business Confidence,Medium,7,,5
2017-10-10,11:20am,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2017-10-10,1:00pm,JPY,Economy Watchers Sentiment,Non-economic,51.3,49.9,49.7
2017-10-10,1:45pm,CHF,Unemployment Rate,Non-economic,3.1%,3.2%,3.2%
2017-10-10,2:00pm,EUR,German Trade Balance,Non-economic,21.6B,19.8B,19.3B
2017-10-10,2:45pm,EUR,French Industrial Production m/m,Non-economic,-0.3%,0.4%,0.8%
2017-10-10,4:00pm,EUR,Italian Industrial Production m/m,Non-economic,1.2%,0.1%,0.1%
2017-10-10,4:30pm,GBP,Manufacturing Production m/m,High,0.4%,0.2%,0.4%
2017-10-10,4:30pm,GBP,Goods Trade Balance,Medium,-14.2B,-11.4B,-12.8B
2017-10-10,4:30pm,GBP,Construction Output m/m,Non-economic,0.6%,0.0%,-1.0%
2017-10-10,4:30pm,GBP,Industrial Production m/m,Non-economic,0.2%,0.2%,0.3%
2017-10-10,6:00pm,USD,NFIB Small Business Index,Non-economic,103.0,105.1,105.3
2017-10-10,All Day,EUR,ECOFIN Meetings,Medium,,,
2017-10-10,8:02pm,GBP,NIESR GDP Estimate,Non-economic,0.4%,,0.5%
2017-10-10,8:13pm,CAD,Housing Starts,Non-economic,217K,211K,226K
2017-10-10,8:30pm,CAD,Building Permits m/m,Medium,-5.5%,-0.9%,-2.8%
2017-10-10,10:00pm,USD,FOMC Member Kashkari Speaks,Medium,,,
2017-10-10,10:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,50.3,54.2,53.4
2017-10-11,2:00am,CAD,Gov Council Member Wilkins Speaks,Medium,,,
2017-10-11,7:30am,AUD,Westpac Consumer Sentiment,Non-economic,3.6%,,2.5%
2017-10-11,7:50am,JPY,Core Machinery Orders m/m,Non-economic,3.4%,0.9%,8.0%
2017-10-11,8:00am,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-10-11,11:45am,JPY,30-y Bond Auction,Non-economic,0.88|4.0,,0.83|3.7
2017-10-11,1:58pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,45.3%,,36.2%
2017-10-11,10:00pm,USD,JOLTS Job Openings,Medium,6.08M,6.13M,6.14M
2017-10-12,1:01am,USD,10-y Bond Auction,Non-economic,2.35|2.5,,2.18|2.3
2017-10-12,2:00am,USD,FOMC Meeting Minutes,High,,,
2017-10-12,5:45am,NZD,FPI m/m,Non-economic,-0.2%,,0.6%
2017-10-12,7:01am,GBP,RICS House Price Balance,Non-economic,6%,4%,6%
2017-10-12,7:50am,JPY,Bank Lending y/y,Non-economic,3.0%,2.6%,3.2%
2017-10-12,7:50am,JPY,PPI y/y,Non-economic,3.0%,3.0%,2.9%
2017-10-12,8:00am,AUD,MI Inflation Expectations,Non-economic,4.3%,,3.8%
2017-10-12,8:30am,AUD,Home Loans m/m,Non-economic,1.0%,0.5%,2.8%
2017-10-12,12:30pm,JPY,Tertiary Industry Activity m/m,Non-economic,-0.2%,0.1%,0.1%
2017-10-12,2:45pm,EUR,French Final CPI m/m,Non-economic,-0.2%,-0.1%,-0.1%
2017-10-12,4:30pm,GBP,BOE Credit Conditions Survey,Medium,,,
2017-10-12,5:00pm,EUR,Industrial Production m/m,Non-economic,1.4%,0.6%,0.3%
2017-10-12,8:30pm,CAD,NHPI m/m,Medium,0.1%,0.3%,0.4%
2017-10-12,8:30pm,USD,PPI m/m,High,0.4%,0.4%,0.2%
2017-10-12,8:30pm,USD,Unemployment Claims,High,243K,251K,258K
2017-10-12,8:30pm,USD,Core PPI m/m,Medium,0.4%,0.2%,0.1%
2017-10-12,10:30pm,EUR,ECB President Draghi Speaks,High,,,
2017-10-12,10:30pm,USD,FOMC Member Brainard Speaks,Medium,,,
2017-10-12,10:30pm,USD,FOMC Member Powell Speaks,Medium,,,
2017-10-12,10:30pm,USD,Natural Gas Storage,Non-economic,87B,74B,42B
2017-10-12,11:00pm,USD,Crude Oil Inventories,High,-2.7M,-1.9M,-6.0M
2017-10-13,1:01am,USD,30-y Bond Auction,Non-economic,2.87|2.5,,2.79|2.2
2017-10-13,3:15am,CAD,Gov Council Member Wilkins Speaks,Medium,,,
2017-10-13,5:30am,NZD,BusinessNZ Manufacturing Index,Medium,57.5,,57.9
2017-10-13,7:50am,JPY,M2 Money Stock y/y,Non-economic,4.1%,4.0%,4.0%
2017-10-13,8:30am,AUD,RBA Financial Stability Review,Medium,,,
2017-10-13,10:00am,CNY,Trade Balance,Medium,193B,266B,287B
2017-10-13,11:30am,CNY,USD-Denominated Trade Balance,Non-economic,28.5B,38.4B,42.0B
2017-10-13,2:00pm,EUR,German Final CPI m/m,Non-economic,0.1%,0.1%,0.1%
2017-10-13,2:36pm,CNY,Foreign Direct Investment ytd/y,Non-economic,1.6%,,-0.2%
2017-10-13,3:15pm,CHF,PPI m/m,Medium,0.5%,0.3%,0.3%
2017-10-13,8:30pm,USD,Core CPI m/m,High,0.1%,0.2%,0.2%
2017-10-13,8:30pm,USD,Core Retail Sales m/m,High,1.0%,0.9%,0.5%
2017-10-13,8:30pm,USD,CPI m/m,High,0.5%,0.6%,0.4%
2017-10-13,8:30pm,USD,CPI y/y,High,2.2%,2.3%,1.9%
2017-10-13,8:30pm,USD,Retail Sales m/m,High,1.6%,1.7%,-0.1%
2017-10-13,9:30pm,GBP,CB Leading Index m/m,Non-economic,-0.1%,,-0.2%
2017-10-13,10:00pm,USD,Prelim UoM Consumer Sentiment,Medium,101.1,95.1,95.1
2017-10-13,10:00pm,USD,Business Inventories m/m,Non-economic,0.7%,0.7%,0.3%
2017-10-13,10:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.3%,,2.7%
2017-10-13,Day 1,All,IMF Meetings,Non-economic,,,
2017-10-13,10:25pm,USD,FOMC Member Evans Speaks,Medium,,,
2017-10-13,11:30pm,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-10-14,10:00am,CNY,M2 Money Supply y/y,Non-economic,9.2%,8.9%,8.9%
2017-10-14,10:00am,CNY,New Loans,Non-economic,1270B,1160B,1090B
2017-10-14,Day 2,All,IMF Meetings,Non-economic,,,
2017-10-15,1:00am,EUR,ECB President Draghi Speaks,High,,,
2017-10-15,9:00pm,JPY,BOJ Gov Kuroda Speaks,High,,,
2017-10-15,9:00pm,USD,Fed Chair Yellen Speaks,High,,,
2017-10-15,Day 3,All,IMF Meetings,Non-economic,,,
2017-10-15,11:20pm,EUR,German Buba President Weidmann Speaks,Medium,,,
2017-10-16,5:30am,NZD,BusinessNZ Services Index,Non-economic,56.0,,57.2
2017-10-16,7:01am,GBP,Rightmove HPI m/m,Non-economic,1.1%,,-1.2%
2017-10-16,9:30am,CNY,CPI y/y,Medium,1.6%,1.6%,1.8%
2017-10-16,9:30am,CNY,PPI y/y,Medium,6.9%,6.3%,6.3%
2017-10-16,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,2.0%,2.1%,2.1%
2017-10-16,2:00pm,EUR,German WPI m/m,Non-economic,0.6%,0.4%,0.3%
2017-10-16,5:00pm,EUR,Trade Balance,Non-economic,21.6B,20.3B,17.9B
2017-10-16,8:30pm,CAD,Foreign Securities Purchases,Medium,9.85B,20.05B,23.97B
2017-10-16,8:30pm,USD,Empire State Manufacturing Index,Medium,30.2,20.3,24.4
2017-10-16,10:30pm,CAD,BOC Business Outlook Survey,Medium,,,
2017-10-17,5:45am,NZD,CPI q/q,High,0.5%,0.4%,0.0%
2017-10-17,8:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2017-10-17,8:30am,AUD,RBA Assist Gov Ellis Speaks,Medium,,,
2017-10-17,8:30am,AUD,New Motor Vehicle Sales m/m,Non-economic,-0.5%,,-0.1%
2017-10-17,4:05pm,EUR,Italian Trade Balance,Non-economic,2.77B,4.23B,6.56B
2017-10-17,4:15pm,GBP,MPC Member Ramsden Speaks,Medium,,,
2017-10-17,4:30pm,GBP,CPI y/y,High,3.0%,3.0%,2.9%
2017-10-17,4:30pm,GBP,PPI Input m/m,Medium,0.4%,1.2%,2.3%
2017-10-17,4:30pm,GBP,RPI y/y,Medium,3.9%,4.0%,3.9%
2017-10-17,4:30pm,GBP,Core CPI y/y,Non-economic,2.7%,2.7%,2.7%
2017-10-17,4:30pm,GBP,HPI y/y,Non-economic,5.0%,5.4%,4.5%
2017-10-17,4:30pm,GBP,PPI Output m/m,Non-economic,0.2%,0.2%,0.4%
2017-10-17,5:00pm,EUR,Final CPI y/y,Medium,1.5%,1.5%,1.5%
2017-10-17,5:00pm,EUR,German ZEW Economic Sentiment,Medium,17.6,20.1,17.0
2017-10-17,5:00pm,EUR,Final Core CPI y/y,Non-economic,1.1%,1.1%,1.1%
2017-10-17,5:00pm,EUR,ZEW Economic Sentiment,Non-economic,26.7,34.2,31.7
2017-10-17,5:15pm,GBP,MPC Member Tenreyro Speaks,Medium,,,
2017-10-17,6:15pm,GBP,BOE Gov Carney Speaks,High,,,
2017-10-17,8:30pm,USD,Import Prices m/m,Medium,0.7%,0.6%,0.6%
2017-10-17,9:15pm,USD,Capacity Utilization Rate,Medium,76.0%,76.2%,75.8%
2017-10-17,9:15pm,USD,Industrial Production m/m,Medium,0.3%,0.3%,-0.7%
2017-10-17,10:00pm,USD,NAHB Housing Market Index,Non-economic,68,64,64
2017-10-17,10:33pm,NZD,GDT Price Index,Medium,-1.0%,,-2.4%
2017-10-18,1:00am,USD,FOMC Member Harker Speaks,Medium,,,
2017-10-18,3:30am,CAD,Gov Council Member Wilkins Speaks,Medium,,,
2017-10-18,4:00am,USD,TIC Long-Term Purchases,Non-economic,67.2B,14.3B,1.2B
2017-10-18,5:00am,USD,Treasury Currency Report,Medium,,,
2017-10-18,7:30am,AUD,MI Leading Index m/m,Non-economic,0.1%,,-0.1%
2017-10-18,4:10pm,EUR,ECB President Draghi Speaks,High,,,
2017-10-18,4:30pm,GBP,Average Earnings Index 3m/y,High,2.2%,2.1%,2.2%
2017-10-18,4:30pm,GBP,Claimant Count Change,Medium,1.7K,1.3K,-0.2K
2017-10-18,4:30pm,GBP,Unemployment Rate,Medium,4.3%,4.3%,4.3%
2017-10-18,5:34pm,EUR,German 30-y Bond Auction,Non-economic,1.22|1.7,,1.27|1.8
2017-10-18,8:00pm,USD,FOMC Member Dudley Speaks,Medium,,,
2017-10-18,8:00pm,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-10-18,8:30pm,CAD,Manufacturing Sales m/m,Medium,1.6%,-0.1%,-2.6%
2017-10-18,8:30pm,USD,Building Permits,High,1.22M,1.25M,1.27M
2017-10-18,8:30pm,USD,Housing Starts,Medium,1.13M,1.18M,1.18M
2017-10-18,10:30pm,USD,Crude Oil Inventories,High,-5.7M,-4.7M,-2.7M
2017-10-19,2:00am,USD,Beige Book,Non-economic,,,
2017-10-19,7:50am,JPY,Trade Balance,Non-economic,0.24T,0.31T,0.31T
2017-10-19,8:30am,AUD,Employment Change,High,19.8K,14.1K,53.0K
2017-10-19,8:30am,AUD,Unemployment Rate,High,5.5%,5.6%,5.6%
2017-10-19,8:30am,AUD,NAB Quarterly Business Confidence,Non-economic,7,,8
2017-10-19,9:10am,AUD,RBA Gov Bullock Speaks,Medium,,,
2017-10-19,10:00am,CNY,GDP q/y,High,6.8%,6.8%,6.9%
2017-10-19,10:00am,CNY,Industrial Production y/y,High,6.6%,6.4%,6.0%
2017-10-19,10:00am,CNY,Fixed Asset Investment ytd/y,Medium,7.5%,7.7%,7.8%
2017-10-19,10:00am,CNY,NBS Press Conference,Medium,,,
2017-10-19,10:00am,CNY,Retail Sales y/y,Non-economic,10.3%,10.2%,10.1%
2017-10-19,12:30pm,JPY,All Industries Activity m/m,Non-economic,0.1%,0.2%,-0.1%
2017-10-19,2:00pm,CHF,Trade Balance,Non-economic,2.92B,2.47B,2.20B
2017-10-19,4:30pm,GBP,Retail Sales m/m,High,-0.8%,-0.1%,0.9%
2017-10-19,4:43pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.63|1.8,,1.87|2.5
2017-10-19,5:37pm,GBP,10-y Bond Auction,Non-economic,1.32|2.1,,1.16|2.2
2017-10-19,8:30pm,USD,Unemployment Claims,High,222K,240K,244K
2017-10-19,8:30pm,USD,Philly Fed Manufacturing Index,Medium,27.9,21.9,23.8
2017-10-19,10:00pm,USD,CB Leading Index m/m,Non-economic,-0.2%,0.1%,0.4%
2017-10-19,10:30pm,USD,Natural Gas Storage,Non-economic,51B,59B,87B
2017-10-20,5:45am,NZD,Visitor Arrivals m/m,Non-economic,0.3%,,-0.4%
2017-10-20,10:00am,NZD,Credit Card Spending y/y,Non-economic,4.9%,,6.4%
2017-10-20,2:00pm,EUR,German PPI m/m,Non-economic,0.3%,0.1%,0.2%
2017-10-20,4:00pm,EUR,Current Account,Non-economic,33.3B,26.2B,31.5B
2017-10-20,4:30pm,GBP,Public Sector Net Borrowing,Medium,5.3B,5.7B,4.1B
2017-10-20,8:30pm,CAD,Core Retail Sales m/m,High,-0.7%,0.3%,0.2%
2017-10-20,8:30pm,CAD,CPI m/m,High,0.2%,0.3%,0.1%
2017-10-20,8:30pm,CAD,Common CPI y/y,Medium,1.5%,,1.5%
2017-10-20,8:30pm,CAD,Median CPI y/y,Medium,1.8%,,1.8%
2017-10-20,8:30pm,CAD,Retail Sales m/m,Medium,-0.3%,0.5%,0.4%
2017-10-20,8:30pm,CAD,Trimmed CPI y/y,Medium,1.5%,,1.4%
2017-10-20,8:33pm,CAD,Core CPI m/m,Non-economic,0.2%,,0.0%
2017-10-20,10:00pm,USD,Existing Home Sales,Medium,5.39M,5.30M,5.35M
2017-10-21,2:00am,USD,Federal Budget Balance,Non-economic,8.0B,-0.9B,-107.7B
2017-10-21,7:30am,USD,Fed Chair Yellen Speaks,High,,,
2017-10-21,All Day,All,OPEC-JMMC Meetings,Medium,,,
2017-10-22,All Day,JPY,Lower House Elections,High,,,
2017-10-22,All Day,JPY,Upper House Elections,Medium,,,
2017-10-23,All Day,NZD,Bank Holiday,Low,,,
2017-10-23,6:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2017-10-23,6:00pm,GBP,CBI Industrial Order Expectations,Non-economic,-2,9,7
2017-10-23,8:30pm,CAD,Wholesale Sales m/m,Medium,0.5%,1.1%,1.7%
2017-10-23,10:00pm,EUR,Consumer Confidence,Non-economic,-1,-1,-1
2017-10-23,10:30pm,AUD,CB Leading Index m/m,Non-economic,0.1%,,0.2%
2017-10-24,8:30am,JPY,Flash Manufacturing PMI,Non-economic,52.5,53.1,52.9
2017-10-24,3:00pm,EUR,French Flash Manufacturing PMI,Medium,56.7,56.2,56.1
2017-10-24,3:00pm,EUR,French Flash Services PMI,Medium,57.4,57.0,57.0
2017-10-24,3:30pm,EUR,German Flash Manufacturing PMI,Medium,60.5,60.1,60.6
2017-10-24,3:30pm,EUR,German Flash Services PMI,Medium,55.2,55.5,55.6
2017-10-24,4:00pm,EUR,Flash Manufacturing PMI,Medium,58.6,57.9,58.1
2017-10-24,4:00pm,EUR,Flash Services PMI,Medium,54.9,55.7,55.8
2017-10-24,8:57pm,EUR,Belgian NBB Business Climate,Non-economic,0.5,-2.9,-3.5
2017-10-24,9:00pm,CNY,CB Leading Index m/m,Non-economic,1.0%,,1.3%
2017-10-24,9:45pm,USD,Flash Manufacturing PMI,Non-economic,54.5,53.3,53.1
2017-10-24,9:45pm,USD,Flash Services PMI,Non-economic,55.9,55.2,55.3
2017-10-24,9:59pm,USD,Richmond Manufacturing Index,Non-economic,12,17,19
2017-10-25,8:30am,AUD,CPI q/q,High,0.6%,0.8%,0.2%
2017-10-25,8:30am,AUD,Trimmed Mean CPI q/q,High,0.4%,0.5%,0.5%
2017-10-25,2:00pm,CHF,UBS Consumption Indicator,Non-economic,1.56,,1.50
2017-10-25,4:00pm,CHF,UBS Economic Expectations,Non-economic,32.0,,28.0
2017-10-25,4:00pm,EUR,German ifo Business Climate,Medium,116.7,115.2,115.3
2017-10-25,4:30pm,GBP,Prelim GDP q/q,High,0.4%,0.3%,0.3%
2017-10-25,4:30pm,GBP,High Street Lending,Non-economic,41.6K,41.8K,41.8K
2017-10-25,4:30pm,GBP,Index of Services 3m/3m,Non-economic,0.4%,0.4%,0.5%
2017-10-25,5:34pm,EUR,German 10-y Bond Auction,Non-economic,0.48|1.7,,0.44|1.6
2017-10-25,8:30pm,USD,Core Durable Goods Orders m/m,High,0.7%,0.5%,0.5%
2017-10-25,8:30pm,USD,Durable Goods Orders m/m,Medium,2.2%,1.0%,2.0%
2017-10-25,9:00pm,USD,HPI m/m,Non-economic,0.7%,0.4%,0.4%
2017-10-25,10:00pm,CAD,BOC Monetary Policy Report,High,,,
2017-10-25,10:00pm,CAD,BOC Rate Statement,High,,,
2017-10-25,10:00pm,CAD,Overnight Rate,Medium,1.00%,1.00%,1.00%
2017-10-25,10:00pm,USD,New Home Sales,Medium,667K,555K,561K
2017-10-25,10:30pm,USD,Crude Oil Inventories,High,0.9M,-2.6M,-5.7M
2017-10-25,11:15pm,CAD,BOC Press Conference,High,,,
2017-10-26,5:45am,NZD,Trade Balance,Medium,-1143M,-900M,-1179M
2017-10-26,7:50am,JPY,SPPI y/y,Non-economic,0.9%,0.8%,0.8%
2017-10-26,8:30am,AUD,Import Prices q/q,Non-economic,-1.6%,-1.5%,-0.1%
2017-10-26,2:00pm,EUR,German GfK Consumer Climate,Non-economic,10.7,10.8,10.8
2017-10-26,3:00pm,EUR,Spanish Unemployment Rate,Medium,16.4%,16.6%,17.2%
2017-10-26,3:45pm,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2017-10-26,4:00pm,EUR,M3 Money Supply y/y,Medium,5.1%,5.0%,5.0%
2017-10-26,4:00pm,EUR,Private Loans y/y,Non-economic,2.7%,2.8%,2.7%
2017-10-26,6:00pm,GBP,CBI Realized Sales,Non-economic,-36,14,42
2017-10-26,7:45pm,EUR,Main Refinancing Rate,High,0.00%,0.00%,0.00%
2017-10-26,7:45pm,EUR,Monetary Policy Statement,High,,,
2017-10-26,8:30pm,EUR,ECB Press Conference,High,,,
2017-10-26,8:30pm,USD,Unemployment Claims,High,233K,235K,223K
2017-10-26,8:30pm,USD,Goods Trade Balance,Non-economic,-64.1B,-63.8B,-63.3B
2017-10-26,8:30pm,USD,Prelim Wholesale Inventories m/m,Non-economic,0.3%,0.4%,0.9%
2017-10-26,10:00pm,USD,Pending Home Sales m/m,Medium,0.0%,0.2%,-2.8%
2017-10-26,10:30pm,USD,Natural Gas Storage,Non-economic,64B,61B,51B
2017-10-27,7:30am,JPY,National Core CPI y/y,Non-economic,0.7%,0.7%,0.7%
2017-10-27,7:30am,JPY,Tokyo Core CPI y/y,Non-economic,0.6%,0.5%,0.5%
2017-10-27,8:30am,AUD,PPI q/q,Non-economic,0.2%,0.4%,0.5%
2017-10-27,2:00pm,EUR,German Import Prices m/m,Non-economic,0.9%,0.5%,0.0%
2017-10-27,8:30pm,USD,Advance GDP q/q,High,3.0%,2.6%,3.1%
2017-10-27,8:30pm,USD,Advance GDP Price Index q/q,Medium,2.2%,1.7%,1.0%
2017-10-27,10:00pm,USD,Revised UoM Consumer Sentiment,Medium,100.7,100.8,101.1
2017-10-27,10:00pm,USD,Revised UoM Inflation Expectations,Non-economic,2.4%,,2.3%
2017-10-29,10:00am,CHF,Daylight Saving Time Shift,Low,,,
2017-10-29,10:00am,EUR,Daylight Saving Time Shift,Low,,,
2017-10-29,10:00am,GBP,Daylight Saving Time Shift,Low,,,
2017-10-30,7:50am,JPY,Retail Sales y/y,Non-economic,2.2%,2.3%,1.8%
2017-10-30,3:00pm,EUR,German Retail Sales m/m,Medium,0.5%,0.5%,-0.2%
2017-10-30,All Day,EUR,German Prelim CPI m/m,Medium,0.0%,0.1%,0.1%
2017-10-30,4:00pm,CHF,KOF Economic Barometer,Medium,109.1,106.6,106.1
2017-10-30,4:00pm,EUR,Spanish Flash CPI y/y,Medium,1.6%,1.7%,1.8%
2017-10-30,4:00pm,EUR,Spanish Flash GDP q/q,Medium,0.8%,0.8%,0.9%
2017-10-30,5:30pm,GBP,Net Lending to Individuals m/m,Medium,5.5B,5.5B,5.7B
2017-10-30,5:30pm,GBP,M4 Money Supply m/m,Non-economic,-0.2%,0.7%,1.1%
2017-10-30,5:30pm,GBP,Mortgage Approvals,Non-economic,66K,66K,67K
2017-10-30,6:12pm,EUR,Italian 10-y Bond Auction,Non-economic,1.86|1.4,,2.19|1.7
2017-10-30,8:30pm,USD,Core PCE Price Index m/m,Medium,0.1%,0.1%,0.1%
2017-10-30,8:30pm,USD,Personal Spending m/m,Medium,1.0%,0.8%,0.1%
2017-10-30,8:30pm,USD,Personal Income m/m,Non-economic,0.4%,0.4%,0.2%
2017-10-31,5:45am,NZD,Building Consents m/m,Non-economic,-2.3%,,5.9%
2017-10-31,7:30am,JPY,Household Spending y/y,Non-economic,-0.3%,0.7%,0.6%
2017-10-31,7:30am,JPY,Unemployment Rate,Non-economic,2.8%,2.8%,2.8%
2017-10-31,7:50am,JPY,Prelim Industrial Production m/m,Non-economic,-1.1%,-1.5%,2.0%
2017-10-31,8:00am,AUD,HIA New Home Sales m/m,Non-economic,-6.1%,,9.1%
2017-10-31,8:00am,NZD,ANZ Business Confidence,Medium,-10.1,,0.0
2017-10-31,8:01am,GBP,GfK Consumer Confidence,Non-economic,-10,-10,-9
2017-10-31,8:30am,AUD,Private Sector Credit m/m,Non-economic,0.3%,0.5%,0.5%
2017-10-31,9:00am,CNY,Manufacturing PMI,Medium,51.6,52.2,52.4
2017-10-31,9:00am,CNY,Non-Manufacturing PMI,Medium,54.3,,55.4
2017-10-31,11:05am,JPY,BOJ Outlook Report,High,,,
2017-10-31,11:05am,JPY,BOJ Policy Rate,High,-0.10%,-0.10%,-0.10%
2017-10-31,11:05am,JPY,Monetary Policy Statement,High,,,
2017-10-31,1:00pm,JPY,BOJ Core CPI y/y,Non-economic,0.5%,0.5%,0.6%
2017-10-31,1:00pm,JPY,Housing Starts y/y,Non-economic,-2.9%,-3.0%,-2.0%
2017-10-31,2:30pm,EUR,French Flash GDP q/q,Non-economic,0.5%,0.5%,0.6%
2017-10-31,2:30pm,JPY,BOJ Press Conference,High,,,
2017-10-31,3:45pm,EUR,French Consumer Spending m/m,Non-economic,0.9%,0.6%,-0.2%
2017-10-31,3:45pm,EUR,French Prelim CPI m/m,Non-economic,0.1%,0.1%,-0.2%
2017-10-31,5:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,11.1%,11.1%,11.1%
2017-10-31,6:00pm,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,1.1%,1.1%
2017-10-31,6:00pm,EUR,CPI Flash Estimate y/y,Medium,1.4%,1.5%,1.5%
2017-10-31,6:00pm,EUR,Prelim Flash GDP q/q,Medium,0.6%,0.5%,0.7%
2017-10-31,6:00pm,EUR,Italian Prelim CPI m/m,Non-economic,-0.2%,0.1%,-0.3%
2017-10-31,6:00pm,EUR,Unemployment Rate,Non-economic,8.9%,9.0%,9.0%
2017-10-31,8:30pm,CAD,GDP m/m,High,-0.1%,0.1%,0.0%
2017-10-31,8:30pm,CAD,RMPI m/m,Medium,-0.1%,0.4%,0.9%
2017-10-31,8:30pm,CAD,IPPI m/m,Non-economic,-0.3%,0.5%,0.4%
2017-10-31,8:30pm,USD,Employment Cost Index q/q,Medium,0.7%,0.7%,0.5%
2017-10-31,9:00pm,USD,S&P/CS Composite-20 HPI y/y,Non-economic,5.9%,5.8%,5.8%
2017-10-31,9:45pm,USD,Chicago PMI,Medium,66.2,60.2,65.2
2017-10-31,10:00pm,USD,CB Consumer Confidence,High,125.9,121.1,120.6
2017-11-01,3:30am,CAD,BOC Gov Poloz Speaks,High,,,
2017-11-01,5:45am,NZD,Employment Change q/q,High,2.2%,0.8%,-0.1%
